severity,drawing_number,drawing_id,year,anomaly_type,scope,db_value,raw_best_value,root_cause_class,root_cause_reason,evidence_sources
WARN,3968,9093,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3969,9096,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3969,9096,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3970,9099,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3970,9099,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,3971,9103,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,3971,9103,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3971,9103,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,3972,9105,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,3972,9105,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3972,9105,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,3973,9108,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,3973,9108,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3973,9108,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3974,9111,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3974,9111,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3975,9114,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3975,9114,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3976,9117,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3976,9117,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3977,9121,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3977,9121,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,3978,9124,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,3978,9124,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3978,9124,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,3979,9125,2023,finished_results_incomplete,events.result,"resolved=14,void=0,missing=1,invalid=0",,C,no local RAW/API snapshot is available,
WARN,3979,9125,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3979,9125,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,3980,9130,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,3980,9130,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3980,9130,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3981,9132,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3981,9132,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3982,9135,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3982,9135,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3983,9138,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3983,9138,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3984,9142,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3984,9142,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3985,9144,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3985,9144,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3986,9147,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3986,9147,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,3987,9151,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,3987,9151,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3987,9151,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3988,9153,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3988,9153,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3989,9156,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3989,9156,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3990,9159,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3990,9159,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3991,9162,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3991,9162,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3992,9166,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3992,9166,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3993,9168,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3993,9168,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,3994,9172,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,3994,9172,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3994,9172,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,3995,9173,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,3995,9173,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3995,9173,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3996,9177,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3996,9177,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3997,9180,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3997,9180,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3998,9184,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3998,9184,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,3999,9186,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,3999,9186,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4000,9189,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4000,9189,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4001,9192,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,4001,9192,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4001,9192,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4002,9195,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4002,9195,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4003,9198,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4003,9198,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4004,9201,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4004,9201,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4005,9205,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4005,9205,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4006,9207,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4006,9207,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4007,9210,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4007,9210,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4008,9212,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,4008,9212,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4008,9212,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4009,9218,2023,pool_quotes_incomplete,quotes.pool,0/15,,C,no local RAW/API snapshot is available,
WARN,4009,9218,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4009,9218,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4010,9219,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4010,9219,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4011,9222,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4011,9222,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4012,9225,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4012,9225,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4013,9229,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4013,9229,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4014,9231,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4014,9231,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4015,9234,2023,finished_results_incomplete,events.result,"resolved=14,void=0,missing=1,invalid=0",,C,no local RAW/API snapshot is available,
WARN,4015,9234,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4015,9234,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4016,9237,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4016,9237,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
WARN,4017,9240,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4017,9240,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
ERROR,4018,9243,2023,finished_results_incomplete,events.result,"resolved=13,void=0,missing=2,invalid=0",,C,no local RAW/API snapshot is available,
WARN,4018,9243,2023,raw_snapshot_absent,raw_provenance,SQLite rows exist,0,C,no local saved TotoBrief detail snapshot was found,
WARN,4018,9243,2023,immutable_result_snapshot_absent,drawing_result_snapshots,0,,C,no immutable result snapshot and no local RAW result evidence,
